$28.69,29.65,-0.1111,28.24,-0.0524,4.92,0.3792,66.66,2.5479,0.02,0.00,0.06,6.7070,3611.53,2299.7100*16
$28.69,29.64,-0.0520,28.24,-0.0042,4.93,0.2799,66.70,2.3925,0.02,0.00,0.04,6.7429,3652.97,2091.5697*1f
$28.69,29.64,-0.2438,28.24,-0.1103,4.93,0.2369,66.74,2.0071,0.02,0.00,0.06,6.7106,3682.11,1940.5099*13
$28.69,29.63,-0.3491,28.24,-0.2825,4.93,0.2711,66.76,2.0667,0.02,0.00,0.06,6.6527,3708.12,1814.4243*12
$28.69,29.63,-0.0568,28.23,-0.1777,4.94,0.1844,66.79,1.9414,0.02,0.00,0.06,6.7165,3730.00,1700.5068*19
$28.69,29.63,-0.2579,28.23,-0.2278,4.94,0.1457,66.81,1.6767,0.01,0.00,0.06,6.7099,3751.28,1593.8093*1e
$28.69,29.62,-0.3549,28.23,-0.3343,4.94,0.1320,66.84,1.6126,0.02,0.00,0.07,6.7026,3783.71,1961.0483*1d
$28.69,29.62,-0.4316,28.23,-0.5111,4.94,0.1687,66.86,1.5010,0.02,0.00,0.08,6.6901,3810.93,1824.2930*14
$28.69,29.61,-0.2212,28.22,-0.2773,4.95,0.0573,66.88,1.3678,0.01,0.00,0.06,6.7136,3836.31,1692.7836*15
$28.69,29.61,-0.2308,28.22,-0.3561,4.95,0.1965,66.90,1.3539,0.03,0.00,0.07,6.6974,3857.53,1586.3982*19
$28.69,29.60,-0.2950,28.22,-0.0341,4.95,0.2093,66.92,1.2000,0.02,0.00,0.05,6.7165,3883.22,1460.9499*16
$28.69,29.60,-0.2520,28.22,-0.1809,4.95,0.1980,66.94,1.0517,0.03,0.00,0.05,6.7165,3903.41,1926.4497*15
$28.69,29.60,-0.3257,28.21,-0.1401,4.95,0.2142,66.95,1.1826,0.02,0.00,0.07,6.7004,3933.81,1774.0529*1d
$28.69,29.59,-0.1835,28.21,-0.1888,4.95,0.0361,66.97,1.0481,0.02,0.00,0.05,6.7172,3955.11,1671.0171*13
$28.69,29.59,-0.1342,28.21,-0.2040,4.96,0.1513,66.98,0.7879,0.02,0.00,0.05,6.7187,3976.77,1562.2352*1f
$28.69,29.59,-0.2052,28.21,-0.1628,4.96,0.1698,66.99,0.9030,0.02,0.00,0.06,6.7121,3995.61,1464.2493*17
$28.69,29.58,-0.2070,28.20,-0.1782,4.96,-0.0322,67.00,0.7416,0.02,0.00,0.07,6.6982,4017.92,1355.4904*38
$28.69,29.58,-0.4939,28.20,-0.4157,4.96,0.0361,67.01,0.7406,0.02,0.00,0.05,6.7179,4036.71,1700.3957*1f
$28.69,29.57,-0.4306,28.20,-0.3633,4.96,-0.0687,67.03,0.5761,0.02,0.00,0.06,6.7136,4068.12,1546.3907*35
$28.69,29.57,-0.3471,28.19,-0.0398,4.96,0.2228,67.03,0.6589,0.02,0.00,0.05,6.7187,4087.43,1449.5574*1d
$28.69,29.56,-0.3548,28.19,-0.2420,4.96,-0.0532,67.04,0.5162,0.02,0.00,0.06,6.7099,4106.28,1351.6758*3e
$28.69,29.56,-0.3348,28.19,-0.2601,4.96,0.0156,67.05,0.4052,0.02,0.00,0.05,6.7165,4125.66,1257.3550*12
$28.69,29.55,-0.2260,28.19,-0.0363,4.97,0.1567,67.06,0.5874,0.01,0.00,0.06,6.7084,4143.08,1169.8351*14
$28.69,29.55,-0.1981,28.18,-0.0183,4.97,0.1764,67.07,0.4726,0.02,0.00,0.07,6.6989,4166.75,1469.2005*10
$28.69,29.54,-0.1478,28.18,-0.0939,4.97,0.0991,67.07,0.4655,0.02,0.00,0.07,6.6945,4185.76,1373.6618*1f
$28.69,29.54,-0.2473,28.18,-0.2037,4.97,0.0456,67.08,0.4373,0.02,0.00,0.05,6.7143,4202.38,1287.2721*14
$28.69,29.54,-0.2249,28.17,-0.1585,4.97,-0.0796,67.08,0.2881,0.02,0.00,0.05,6.7136,4219.07,1206.3560*32
