$28.75,29.99,-0.1075,28.49,-0.1042,4.74,1.2625,64.99,10.7475,0.02,0.00,0.07,6.7150,2897.66,2908.8677*20
$28.75,29.99,-0.2772,28.49,-0.2804,4.75,1.0937,65.11,10.1683,0.02,0.00,0.07,6.7158,2929.98,2740.0174*2a
$28.75,29.99,-0.2283,28.49,-0.2378,4.76,0.8777,65.23,9.4088,0.02,0.00,0.06,6.7436,2964.29,2568.4055*11
$28.75,29.99,-0.2771,28.49,-0.2302,4.78,0.9801,65.36,8.9306,0.02,0.00,0.06,6.7172,2998.34,3257.4725*18
$28.75,29.98,-0.3145,28.48,-0.2121,4.79,0.8958,65.51,8.2562,0.02,0.00,0.06,6.7267,3052.49,2985.4270*1b
$28.75,29.98,-0.2921,28.48,-0.2561,4.81,0.8181,65.64,7.3994,0.02,0.00,0.07,6.6901,3102.10,2736.5036*12
$28.75,29.97,-0.2942,28.48,-0.1430,4.82,0.7204,65.78,6.8930,0.02,0.00,0.06,6.7158,3150.15,2489.1841*18
$28.75,29.96,-0.3581,28.47,-0.3991,4.84,0.7786,65.89,6.2986,0.02,0.00,0.07,6.7136,3192.71,2280.9858*1a
$28.75,29.96,-0.3955,28.47,-0.2271,4.85,0.6315,65.97,5.9504,0.02,0.00,0.06,6.7158,3224.69,2910.1645*12
$28.75,29.96,-0.1894,28.47,-0.3021,4.86,0.5948,66.08,5.3727,0.01,0.00,0.06,6.7150,3278.36,2647.0432*12
$28.81,29.95,-0.4493,28.46,-0.3257,4.87,0.5906,66.22,4.6830,0.02,0.00,0.08,6.6974,3347.07,2302.0605*17
$28.81,29.91,-0.2798,28.43,-0.1637,4.92,0.2792,66.60,2.6512,0.01,0.00,0.07,6.6549,3581.00,1776.8461*1c
$28.81,29.91,-0.1262,28.43,-0.0498,4.92,0.3441,66.66,2.3707,0.02,0.00,0.07,6.7092,3628.05,2122.6267*1e
$28.81,29.90,-0.1054,28.42,-0.2473,4.93,0.2003,66.69,2.2611,0.02,0.00,0.06,6.7011,3655.59,1984.5049*17
$28.75,29.90,-0.3490,28.42,-0.2852,4.93,0.1748,66.73,2.0439,0.02,0.00,0.05,6.7165,3693.95,1791.5726*18
$28.75,29.89,-0.4742,28.42,-0.3262,4.94,0.1800,66.77,1.8474,0.02,0.00,0.06,6.7158,3723.74,1641.9450*1b
$28.75,29.89,-0.3595,28.41,-0.3372,4.94,0.1879,66.80,1.6841,0.02,0.00,0.06,6.7070,3749.89,2134.5639*17
$28.75,29.88,-0.1447,28.41,-0.0677,4.94,0.1264,66.82,1.5790,0.02,0.00,0.06,6.6637,3781.51,1975.9024*10
$28.75,29.87,-0.1182,28.40,-0.1737,4.94,0.0913,66.84,1.3886,0.02,0.00,0.05,6.7150,3810.78,1828.6859*18
$28.75,29.87,-0.2508,28.40,-0.2520,4.95,0.1560,66.86,1.3954,0.03,0.00,0.06,6.6396,3832.84,1714.1855*1d
$28.75,29.87,-0.3502,28.40,-0.0525,4.95,0.0454,66.88,1.2374,0.02,0.00,0.06,6.7092,3860.56,1578.5791*15
$28.75,29.86,-0.2081,28.39,-0.2201,4.95,0.1107,66.90,1.2794,0.02,0.00,0.06,6.7084,3880.98,1475.9884*17
$28.75,29.86,-0.4556,28.39,-0.4106,4.95,0.1986,66.92,1.1838,0.01,0.00,0.06,6.7143,3910.01,1832.2146*17
$28.75,29.85,-0.3837,28.38,-0.3206,4.95,0.0641,66.94,0.9683,0.02,0.00,0.08,6.6901,3949.55,1633.7689*19
$28.81,29.84,-0.5018,28.38,-0.3240,4.96,0.0285,66.96,0.9000,0.02,0.00,0.06,6.7128,3979.04,1482.1029*1b
$28.81,29.83,-0.3454,28.37,-0.1746,4.96,0.1142,66.98,0.9350,0.02,0.00,0.05,6.7143,4007.76,1341.1561*14
$28.81,29.83,-0.6144,28.37,-0.3265,4.96,0.0569,66.99,0.7553,0.02,0.00,0.06,6.7048,4040.76,1626.2739*17
$28.81,29.82,-0.1856,28.36,-0.1810,4.96,0.0982,67.01,0.6933,0.02,0.00,0.07,6.6945,4067.90,1490.1017*1c
$28.81,29.78,-0.3936,28.33,-0.2264,4.97,0.0436,67.06,0.2690,0.02,0.00,0.07,6.7026,4212.91,1195.4334*1e
$28.81,29.78,-0.3604,28.33,0.0438,4.97,0.0640,67.07,0.2597,0.02,0.00,0.05,6.7165,4232.82,1095.4316*33
$28.81,29.77,-0.4464,28.33,-0.2419,4.97,0.0340,67.08,0.4228,0.02,0.00,0.06,6.7136,4256.52,1341.6297*16
$28.81,29.76,-0.2052,28.32,-0.2297,4.97,-0.0217,67.09,0.1304,0.02,0.00,0.06,6.6132,4296.05,1146.1912*3b
$28.81,29.75,-0.4214,28.31,-0.2089,4.97,-0.0707,67.09,0.1869,0.02,0.00,0.07,6.6982,4309.85,1074.2936*3c
$28.81,29.74,-0.5398,28.31,-0.3062,4.97,0.0012,67.09,0.1682,0.02,0.00,0.05,6.7121,4326.26,994.2816*2b
$28.81,29.74,-0.3913,28.30,-0.3838,4.97,0.0250,67.10,0.2518,0.01,0.00,0.05,6.7143,4339.49,1263.6624*14
$28.81,29.73,-0.1491,28.30,-0.1177,4.97,0.0469,67.10,0.1623,0.02,0.00,0.06,6.7077,4357.12,1172.4607*12
$28.81,29.73,-0.4030,28.30,-0.4009,4.97,-0.0790,67.10,0.2906,0.01,0.00,0.06,6.7099,4372.31,1098.7836*39
$28.81,29.73,-0.1974,28.29,-0.1086,4.97,0.0401,67.10,0.1539,0.02,0.00,0.06,6.7114,4385.58,1029.8239*1a
$28.75,29.72,-0.2031,28.29,-0.0926,4.97,0.0370,67.11,0.2369,0.02,0.00,0.05,6.7106,4399.90,958.0298*2d
$28.75,29.71,-0.4436,28.28,-0.4667,4.98,0.0823,67.11,0.1483,0.03,0.00,0.06,6.7070,4415.00,882.3232*2b
$28.75,29.71,-0.4519,28.28,-0.3865,4.98,0.0555,67.11,0.3084,0.02,0.00,0.05,6.7099,4430.51,1170.0914*1e
$28.75,29.70,-0.3668,28.28,-0.0672,4.98,0.0533,67.11,0.0055,0.02,0.00,0.05,6.7136,4444.63,1096.7016*1a
$28.75,29.70,-0.3085,28.27,-0.0794,4.98,0.0755,67.12,0.1653,0.02,0.00,0.06,6.7136,4461.35,1015.1786*1d
$28.75,29.69,-0.2570,28.27,-0.1266,4.98,0.0242,67.12,0.1073,0.02,0.00,0.05,6.7179,4474.49,949.1593*25
$28.75,29.69,-0.4203,28.27,-0.3878,4.98,0.0458,67.12,0.0732,0.02,0.00,0.05,6.7172,4485.93,889.6850*23
$28.75,29.68,-0.4203,28.27,-0.1568,4.98,-0.0755,67.12,0.0685,0.02,0.00,0.05,6.7158,4497.08,833.8074*a
$28.75,29.68,-0.2430,28.26,-0.1396,4.98,-0.0526,67.12,0.0587,0.02,0.00,0.06,6.7084,4510.78,1019.5907*30
$28.75,29.67,-0.5211,28.26,-0.3672,4.98,0.0965,67.13,0.2243,0.02,0.00,0.07,6.7048,4525.86,943.9439*27
$28.75,29.67,-0.4578,28.25,-0.2846,4.98,0.0206,67.13,0.1159,0.02,0.00,0.06,6.7128,4540.70,869.2748*2b
$28.75,29.66,-0.2829,28.25,0.0686,4.98,0.0432,67.13,0.0593,0.02,0.00,0.06,6.7128,4551.54,814.7973*5
$28.75,29.66,-0.3474,28.25,-0.2485,4.98,-0.0565,67.13,0.1236,0.01,0.00,0.06,6.6689,4562.86,758.0470*6
